# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	27-Aug-2024
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2439
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	4.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 8.950	 -251.92	  2.534E-007	9.630E-004	    206.296
 9.000	 -251.91	  2.537E-007	9.658E-004	    206.512
 9.050	 -251.86	  2.553E-007	9.777E-004	    206.729
 9.100	 -251.93	  2.532E-007	9.620E-004	    206.948
 9.150	 -251.95	  2.528E-007	9.583E-004	    207.168
 9.200	 -251.91	  2.537E-007	9.658E-004	    207.389
 9.250	 -251.98	  2.518E-007	9.508E-004	    207.612
 9.300	 -252.03	  2.505E-007	9.409E-004	    207.837
 9.350	 -252.03	  2.503E-007	9.398E-004	    208.063
 9.400	 -252.05	  2.496E-007	9.346E-004	    208.290
 9.450	 -252.08	  2.488E-007	9.285E-004	    208.519
 9.500	 -252.17	  2.464E-007	9.104E-004	    208.750
 9.550	 -252.22	  2.448E-007	8.991E-004	    208.982
 9.600	 -252.20	  2.456E-007	9.044E-004	    209.216
 9.650	 -252.23	  2.445E-007	8.967E-004	    209.451
 9.700	 -252.29	  2.430E-007	8.859E-004	    209.688
 9.750	 -252.27	  2.436E-007	8.902E-004	    209.927
 9.800	 -252.27	  2.436E-007	8.902E-004	    210.167
 9.850	 -252.22	  2.448E-007	8.988E-004	    210.409
 9.900	 -252.19	  2.457E-007	9.055E-004	    210.652
 9.950	 -252.22	  2.449E-007	8.994E-004	    210.898
10.000	 -252.18	  2.461E-007	9.086E-004	    211.145
10.050	 -252.17	  2.464E-007	9.107E-004	    211.393
10.100	 -252.21	  2.452E-007	9.017E-004	    211.644
10.150	 -252.32	  2.422E-007	8.797E-004	    211.896
10.200	 -252.43	  2.391E-007	8.576E-004	    212.150
10.250	 -252.43	  2.390E-007	8.566E-004	    212.406
10.300	 -252.51	  2.370E-007	8.423E-004	    212.664
10.350	 -252.55	  2.358E-007	8.338E-004	    212.924
10.400	 -252.45	  2.384E-007	8.525E-004	    213.185
10.450	 -252.43	  2.391E-007	8.573E-004	    213.449
10.500	 -252.49	  2.373E-007	8.449E-004	    213.714
10.550	 -252.49	  2.374E-007	8.454E-004	    213.981
10.600	 -252.57	  2.352E-007	8.297E-004	    214.251
10.650	 -252.58	  2.349E-007	8.279E-004	    214.522
10.700	 -252.69	  2.321E-007	8.080E-004	    214.795
10.750	 -252.69	  2.320E-007	8.076E-004	    215.071
10.800	 -252.64	  2.333E-007	8.165E-004	    215.348
10.850	 -252.62	  2.339E-007	8.205E-004	    215.628
10.900	 -252.68	  2.322E-007	8.087E-004	    215.910
10.950	 -252.79	  2.294E-007	7.892E-004	    216.194
11.000	 -252.86	  2.276E-007	7.770E-004	    216.480
11.050	 -252.79	  2.294E-007	7.893E-004	    216.768
11.100	 -252.82	  2.284E-007	7.827E-004	    217.059
11.150	 -252.96	  2.249E-007	7.589E-004	    217.351
11.200	 -253.06	  2.223E-007	7.414E-004	    217.647
11.250	 -253.02	  2.233E-007	7.480E-004	    217.944
11.300	 -253.04	  2.229E-007	7.450E-004	    218.244
11.350	 -253.00	  2.239E-007	7.519E-004	    218.546
11.400	 -253.16	  2.197E-007	7.238E-004	    218.851
11.450	 -253.18	  2.194E-007	7.219E-004	    219.158
11.500	 -253.22	  2.183E-007	7.149E-004	    219.468
11.550	 -253.44	  2.127E-007	6.789E-004	    219.780
11.600	 -253.56	  2.099E-007	6.609E-004	    220.094
11.650	 -253.62	  2.083E-007	6.511E-004	    220.411
11.700	 -253.65	  2.078E-007	6.476E-004	    220.731
11.750	 -253.57	  2.096E-007	6.587E-004	    221.053
11.800	 -253.53	  2.107E-007	6.661E-004	    221.378
11.850	 -253.51	  2.110E-007	6.680E-004	    221.706
11.900	 -253.52	  2.108E-007	6.668E-004	    222.037
11.950	 -253.58	  2.095E-007	6.583E-004	    222.370
12.000	 -253.62	  2.084E-007	6.515E-004	    222.706
12.050	 -253.78	  2.047E-007	6.286E-004	    223.045
12.100	 -253.79	  2.045E-007	6.272E-004	    223.387
12.150	 -253.87	  2.026E-007	6.158E-004	    223.731
12.200	 -253.96	  2.005E-007	6.032E-004	    224.079
12.250	 -254.01	  1.994E-007	5.962E-004	    224.429
12.300	 -254.13	  1.966E-007	5.795E-004	    224.783
12.350	 -254.28	  1.932E-007	5.601E-004	    225.140
12.400	 -254.31	  1.925E-007	5.559E-004	    225.499
12.450	 -254.41	  1.903E-007	5.433E-004	    225.862
12.500	 -254.35	  1.916E-007	5.507E-004	    226.228
12.550	 -254.31	  1.925E-007	5.559E-004	    226.597
12.600	 -254.40	  1.906E-007	5.451E-004	    226.969
12.650	 -254.42	  1.901E-007	5.421E-004	    227.345
12.700	 -254.52	  1.880E-007	5.302E-004	    227.724
12.750	 -254.69	  1.843E-007	5.096E-004	    228.106
12.800	 -254.72	  1.836E-007	5.059E-004	    228.492
12.850	 -254.71	  1.838E-007	5.070E-004	    228.881
12.900	 -254.85	  1.808E-007	4.906E-004	    229.274
12.950	 -254.81	  1.817E-007	4.954E-004	    229.670
13.000	 -254.65	  1.851E-007	5.140E-004	    230.069
13.050	 -254.82	  1.815E-007	4.941E-004	    230.473
13.100	 -254.99	  1.780E-007	4.754E-004	    230.880
13.150	 -254.98	  1.783E-007	4.769E-004	    231.290
13.200	 -255.10	  1.758E-007	4.638E-004	    231.704
13.250	 -255.25	  1.728E-007	4.479E-004	    232.122
13.300	 -255.26	  1.726E-007	4.468E-004	    232.544
13.350	 -255.25	  1.727E-007	4.474E-004	    232.970
13.400	 -255.25	  1.727E-007	4.475E-004	    233.399
13.450	 -255.27	  1.724E-007	4.456E-004	    233.833
13.500	 -255.35	  1.709E-007	4.380E-004	    234.270
13.550	 -255.48	  1.683E-007	4.250E-004	    234.712
13.600	 -255.65	  1.650E-007	4.085E-004	    235.157
13.650	 -255.69	  1.642E-007	4.043E-004	    235.607
13.700	 -255.86	  1.611E-007	3.894E-004	    236.061
13.750	 -256.10	  1.567E-007	3.685E-004	    236.519
13.800	 -256.19	  1.551E-007	3.607E-004	    236.981
13.850	 -256.10	  1.566E-007	3.680E-004	    237.447
13.900	 -256.17	  1.553E-007	3.619E-004	    237.918
13.950	 -256.24	  1.542E-007	3.569E-004	    238.394
14.000	 -256.29	  1.532E-007	3.522E-004	    238.873
14.050	 -256.29	  1.532E-007	3.521E-004	    239.358
14.100	 -256.23	  1.543E-007	3.571E-004	    239.846
14.150	 -256.28	  1.534E-007	3.530E-004	    240.340
14.200	 -256.41	  1.512E-007	3.430E-004	    240.838
14.250	 -256.43	  1.509E-007	3.416E-004	    241.341
14.300	 -256.39	  1.516E-007	3.446E-004	    241.848
14.350	 -256.47	  1.501E-007	3.380E-004	    242.360
14.400	 -256.57	  1.484E-007	3.304E-004	    242.877
14.450	 -256.59	  1.480E-007	3.286E-004	    243.399
14.500	 -256.71	  1.461E-007	3.200E-004	    243.926
14.550	 -256.79	  1.448E-007	3.144E-004	    244.458
14.600	 -256.89	  1.430E-007	3.069E-004	    244.995
14.650	 -257.07	  1.401E-007	2.944E-004	    245.537
14.700	 -257.18	  1.384E-007	2.872E-004	    246.084
14.750	 -257.20	  1.380E-007	2.855E-004	    246.637
14.800	 -257.16	  1.387E-007	2.887E-004	    247.194
14.850	 -257.22	  1.378E-007	2.848E-004	    247.757
14.900	 -257.34	  1.358E-007	2.768E-004	    248.325
14.950	 -257.40	  1.350E-007	2.732E-004	    248.899
15.000	 -257.47	  1.338E-007	2.686E-004	    249.478
15.050	 -257.46	  1.340E-007	2.692E-004	    250.063
15.100	 -257.49	  1.336E-007	2.676E-004	    250.653
15.150	 -257.55	  1.325E-007	2.635E-004	    251.249
15.200	 -257.54	  1.328E-007	2.644E-004	    251.851
15.250	 -257.60	  1.319E-007	2.610E-004	    252.458
15.300	 -257.69	  1.305E-007	2.553E-004	    253.072
15.350	 -257.65	  1.310E-007	2.574E-004	    253.690
15.400	 -257.58	  1.322E-007	2.620E-004	    254.315
15.450	 -257.66	  1.310E-007	2.574E-004	    254.946
15.500	 -257.58	  1.321E-007	2.617E-004	    255.583
15.550	 -257.66	  1.309E-007	2.570E-004	    256.227
15.600	 -257.49	  1.335E-007	2.674E-004	    256.876
15.650	 -257.55	  1.325E-007	2.634E-004	    257.532
15.700	 -257.65	  1.311E-007	2.578E-004	    258.194
15.750	 -257.61	  1.316E-007	2.598E-004	    258.863
15.800	 -257.68	  1.306E-007	2.559E-004	    259.538
15.850	 -257.87	  1.278E-007	2.449E-004	    260.219
15.900	 -258.18	  1.233E-007	2.282E-004	    260.907
15.950	 -258.13	  1.240E-007	2.306E-004	    261.601
16.000	 -257.97	  1.263E-007	2.391E-004	    262.302
16.050	 -257.99	  1.261E-007	2.384E-004	    263.010
16.100	 -258.07	  1.249E-007	2.338E-004	    263.725
16.150	 -258.13	  1.241E-007	2.309E-004	    264.446
16.200	 -258.21	  1.228E-007	2.264E-004	    265.174
16.250	 -258.38	  1.206E-007	2.180E-004	    265.909
16.300	 -258.43	  1.198E-007	2.152E-004	    266.652
16.350	 -258.43	  1.198E-007	2.154E-004	    267.401
16.400	 -258.53	  1.184E-007	2.104E-004	    268.158
16.450	 -258.62	  1.172E-007	2.062E-004	    268.922
16.500	 -258.73	  1.157E-007	2.008E-004	    269.693
16.550	 -258.67	  1.166E-007	2.039E-004	    270.471
16.600	 -258.74	  1.156E-007	2.005E-004	    271.257
16.650	 -258.80	  1.148E-007	1.977E-004	    272.050
16.700	 -258.92	  1.133E-007	1.924E-004	    272.851
16.750	 -258.98	  1.125E-007	1.898E-004	    273.659
16.800	 -259.29	  1.085E-007	1.767E-004	    274.476
16.850	 -259.29	  1.086E-007	1.768E-004	    275.299
